Security Code,Security Id,Security Name,Status,Group
750594,INTELLECTLR,INTELLECT DESIGN ARENA Ltd,Suspended,R 
750595,DENISLR,Denis Chem Lab Ltd,Suspended,R 
750596,BRPLLR,Bansal Roofing Products Ltd,Suspended,R 
750597,INDHOTELR,Indian Hotels Co Ltd,Suspended,R 
750598,KARURVYSYLR,Karur Vysya Bank Ltd,Suspended,R 
750599,HIRECTLR,Hind Rectifiers Ltd,Suspended,R 
750600,HCL-INSYSLR,HCL Infosystems Ltd,Suspended,R 
750601,JOSTSLR,Josts Engineering Co Ltd,Suspended,R 
750602,VIPCLOTHLR,VIP Clothing Ltd,Suspended,R 
750603,LAKSHVILALR,LAKSHVILALR,Delisted,R 
750604,SUMEETINDLR,Sumeet Industries Ltd,Delisted,R 
750605,KANPRPLALR,Kanpur Plastipack Ltd,Suspended,R 
750606,PELLR,Piramal Enterprises Ltd,Suspended,R 
750607,TATASTFPLR,TATA STEEL Ltd,Suspended,R 
750608,TATASTPPLR,TATA STEEL Ltd,Suspended,R 
750609,IBVENTURELR,Indiabulls Ventures Ltd,Suspended,R 
750610,SCANPGEOMLR,Scanpoint Geomatics Ltd,Suspended,R 
750611,ELPROINTLLR,Elpro International Ltd,Suspended,R 
750612,SHALPAINTLR,Shalimar Paints Ltd,Suspended,R 
750613,HATSUNLR,Hatsun Agro Products Ltd,Suspended,R 
750614,MAXVILLR,Max Ventures and Industries Ltd,Suspended,R 
750615,SHALIMALR,Shalimar Paints Ltd,Suspended,R 
750616,HCCLR,Hindustan Construction Co Ltd,Suspended,R 
750617,CIFLR,CAPITAL INDIA FINANCE Ltd,Delisted,R 
750618,LGBFORGLR,LGB Forge Ltd,Suspended,R 
750619,KREBSBIOLR,Krebs Biochemicals & Industries Ltd,Suspended,R 
750620,IDEALR,VODAFONE IDEA Ltd,Suspended,R 
750621,BHARATGRLR,Bharat Gears Ltd,Suspended,R 
750622,AIRTELLR,Bharti Airtel  Ltd,Suspended,R 
750623,SCANPOINTLR,Scanpoint Geomatics Ltd,Suspended,R 
750624,TATASTLLPR,Tata Sponge Iron Ltd,Suspended,R 
750625,RELCHEMQLR,Reliance Chemotex Industries Ltd,Suspended,R 
750626,ISHANCHLR,Ishan Dyes & Chemicals Ltd,Suspended,R 
750627,5PAISALR,5paisa Capital Ltd,Suspended,R 
750628,PACIFICILR,Pacific Industries ltd,Suspended,R 
750629,PATELENGLR,Patel Engineering Ltd,Suspended,R 
750630,SKCILLR,Shri Keshav Cements and Infra Ltd,Suspended,R 
750631,PELTDLR,Piramal Enterprises Limited,Suspended,R 
750632,BAJAJELECLR,Bajaj Electricals Ltd,Delisted,R 
750633,BROOKSLABLR,BROOKS LABORATORIES Ltd,Suspended,R 
750634,RELIANCELR,Reliance Industries Ltd,Suspended,R 
750635,ARVINDF-RE,Arvind Fashions Ltd,Suspended,R 
750636,ABFRL-RE,Aditya Birla Fashion and Retail Ltd,Suspended,R 
750637,SFL-RE,Shriram Transport Finance Company Ltd,Suspended,R 
750638,PVRINOX-RE,PVR Ltd,Suspended,R 
750639,REFEX-RE,Refex Industries Ltd,Suspended,R 
750640,M&MFIN-RE,Mahindra & Mahindra Financial Services Ltd,Suspended,R 
750641,GDL-RE,Gateway Distriparks Ltd,Suspended,R 
750642,SPENCER-RE,Spencer's Retail Ltd,Suspended,R 
750643,SATIN-RE,Satin Creditcare Network Ltd,Suspended,R 
750644,UNOMINDA-RE,Minda Industries Ltd,Suspended,R 
750645,RUSHIL-RE,Rushil Decor Ltd,Suspended,R 
750646,DEEPAK-RE,Deepak Fertilizers &Petrochemicals,Suspended,R 
750647,EIH-RE,EIH Ltd,Suspended,R 
750648,MOLDTEK-RE,Mold-Tek Packaging Ltd,Suspended,R 
750649,SHOPER-RE,Shoppers Stop Ltd,Suspended,R 
750650,PRICOL-RE,Pricol Ltd,Suspended,R 
750651,URJA-RE,Urja Global Ltd,Suspended,R 
750652,LTF-RE,L&T FINANCE HOLDINGS Ltd,Suspended,R 
750653,PATINT-RE,Patel Integrated Logistics Ltd,Delisted,R 
750654,AIIL-RE,Authum Investment & Infrastructure Ltd,Suspended,R 
750655,AFL-RE,Arvind Fashions Ltd,Suspended,R 
750656,RAJAPLM-RE,Rajapalayam Mills Ltd,Suspended,R 
750657,WEPSOLN-RE,WEP Solutions Ltd,Suspended,R 
750658,EMERALD-RE,Emerald Leasing Finance & Investment Company Ltd,Suspended,R 
750659,IGRID-RE,India Grid Trust,Suspended,R 
750660,KDDL-RE,KDDL Ltd,Suspended,R 
750661,VLIFE-RE,VIKAS LIFECARE Ltd,Suspended,R 
750662,VECO-RE,Vikas EcoTech Ltd,Suspended,R 
750663,APLAB-RE,Aplab Ltd,Suspended,R 
750664,MEGA-RE,Megasoft Ltd,Suspended,R 
750665,SGLRES-RE,Scanpoint Geomatics Ltd,Suspended,R 
750666,TEXELIN-RE,Texel Industries Ltd,Suspended,R 
750667,PRAXIS-RE,Praxis Home Retail Ltd,Suspended,R 
750668,BASML-RE,Bannari Amman Spinning Mills Ltd,Suspended,R 
750669,ASIAN-RE,ASIAN GRANITO INDIA Ltd,Suspended,R 
750670,KIL-RE,Kesoram Industries Ltd,Suspended,R 
750671,RPP-RE,RPP INFRA PROJECTS Ltd,Suspended,R 
750672,ARUNA-RE,Aruna Hotels Ltd,Suspended,R 
750673,AIRTEL-RE,Bharti Airtel  Ltd,Suspended,R 
750674,TRAIL-RE,Texmaco Rail & Engineering Ltd,Suspended,R 
750675,PATINT-RE1,Patel Integrated Logistics Ltd,Suspended,R 
750676,VLIFE-RE1,VIKAS LIFECARE Ltd,Suspended,R 
750677,NDLVEN-RE,NXTDIGITAL Ltd,Suspended,R 
750678,ASIAT-RE,Asian Tea & Exports Ltd,Suspended,R 
750679,ANUROOP-RE,Anuroop Packaging Ltd,Suspended,R 
750680,BGEAR-RE,Bharat Gears Ltd,Suspended,R 
750681,IHCL-RE,Indian Hotels Co Ltd,Suspended,R 
750682,SWISSMIL-RE,SWISS MILITARY CONSUMER GOODS Ltd,Suspended,R 
750683,URSUGAR-RE,HKG Ltd,Suspended,R 
750684,NATCAPS-RE,Natural Capsules Ltd,Suspended,R 
750685,VECO-RE1,Vikas EcoTech Ltd,Suspended,R 
750686,RIDHISYN-RE,Ridhi Synthetics Ltd,Suspended,R 
750687,VISVENL-RE,VISHVPRABHA VENTURES Ltd,Suspended,R 
750688,SHIVAM-RE,SHIVAM AUTOTECH Ltd,Suspended,R 
750689,BNRSEC-RE,BNRathi Securities Ltd,Suspended,R 
750690,BEARD-RE,BEARDSELL Ltd,Delisted,R 
750691,SDBL-RE,Som Distilleries & Breweries Ltd,Suspended,R 
750692,CHOICEIN-RE,Choice International Ltd,Delisted,R 
750693,VEERGIL-RE,Veer Global Infraconstruction Ltd,Suspended,R 
750694,VASUPR-RE,Joonktollee Tea & Industries Ltd,Suspended,R 
750695,VIDLI-RE,Vidli Restaurants Ltd,Delisted,R 
750696,WARDWIZ-RE,WARDWIZARD INNOVATIONS AND MOBILITY Ltd,Suspended,R 
750697,ALTIUS-RE,Data Infrastructure Trust,Suspended,R 
750698,TILAK-RE,Tilak Ventures Ltd,Suspended,R 
750699,PRISMX-RE,PRISMX GLOBAL VENTURES Ltd,Suspended,R 
750700,WOCKH-RE,Wockhardt Ltd,Suspended,R 
750701,ADVIKCA-RE,Advik Capital Ltd,Suspended,R 
750702,RAINBOWF-RE,Rainbow Foundations Ltd,Suspended,R 
750703,ASMTEC-RE,ASM Technologies Ltd,Suspended,R 
750704,SPVGLOB-RE,SPV GLOBAL TRADING Ltd,Suspended,R 
750705,HPBL-RE,HCP PLASTENE BULKPACK Ltd,Suspended,R 
750706,MAKERSL-RE,Makers Laboratories Ltd,Suspended,R 
750707,NGIL-RE,NAKODA GROUP OF INDUSTRIES Ltd,Suspended,R 
750708,BCIL-RE,Bhagiradha Chemicals and Industries,Suspended,R 
750709,ASIAN-RE1,ASIAN GRANITO INDIA Ltd,Suspended,R 
750710,AURUM-RE,Aurum PropTech Ltd,Suspended,R 
750711,TCM-RE,TCM Ltd,Suspended,R 
750712,NCLRESE-RE,NCL Research And Financial Services,Suspended,R 
750713,ESSEN-RE,Integra Essentia Ltd,Suspended,R 
750714,DYNPRO-RE,Dynemic Products Ltd,Suspended,R 
750715,DAVAN-RE,Davangere Sugar Company Ltd,Suspended,R 
750716,SATSILK-RE,Satyam Silk Mills Ltd,Suspended,R 
750717,KALLAM-RE,KALLAM TEXTILES LTD,Suspended,R 
750718,SABOOSOD-RE,Saboo Sodium Chloro Ltd,Suspended,R 
750719,BANASFN-RE,Banas Finance Ltd,Suspended,R 
750720,MAHACOP-RE,Maharashtra Corporation Ltd,Suspended,R 
750721,PTCIN-RE,PTC Industries Ltd,Suspended,R 
750722,GENNEX-RE,Gennex Laboratories Ltd,Suspended,R 
750723,SANDUMA-RE,Sandur Manganese & Iron Ores Ltd,Suspended,R 
750724,SWISSM-RE,SWISS MILITARY CONSUMER GOODS Ltd,Suspended,R 
750725,MERCURY-RE,Mercury Metals Limited,Suspended,R 
750726,ASRL-RE,Add-Shop E-Retail Limited,Suspended,R 
750727,KCLINF-RE,KCL Infra Projects Ltd,Suspended,R 
750728,GGENG-RE,G G Engineering Ltd,Suspended,R 
750729,7NR-RE,7NR Retail Ltd,Suspended,R 
750730,MIIL-RE,Naysaa Securities Ltd,Suspended,R 
750731,COAST-RE,Coastal Corporation Ltd,Suspended,R 
750732,SUDTIND-RE,Suditi Industries Ltd,Suspended,R 
750733,GGL-RE,Gautam Gems Ltd,Suspended,R 
750734,SUZLON-RE,SUZLON ENERGY LTD,Suspended,R 
750735,SUVEN-RE,Suven Life Sciences Ltd,Suspended,R 
750736,HILTON-RE,HILTON METAL FORGING Ltd,Suspended,R 
750737,TFL-RE,Transwarranty Finance Ltd,Suspended,R 
750738,COMP-RE,Compuage Infocom Ltd,Suspended,R 
750739,ESSEN-RE1,Integra Essentia Ltd,Suspended,R 
750740,SAMOR-RE,Samor Reality Ltd,Suspended,R 
750741,RUNGTA-RE,Rungta Irrigation Ltd,Suspended,R 
750742,RONI-RE,Roni Households Ltd,Suspended,R 
750743,SMCREDT-RE,SMC Credits ltd,Suspended,R 
750744,ADCON-RE,Adcon Capital Services Ltd,Suspended,R 
750745,HATSUN-RE,Hatsun Agro Products Ltd,Suspended,R 
750746,RSWM-RE,RSWM Ltd,Suspended,R 
750747,THAMBBI-RE,Thambbi Modern Spinning Mills Ltd,Delisted,R 
750748,APCL-RE,Anjani Portland Cement Ltd,Suspended,R 
750749,SHAH-RE,GYSCOAL ALLOYS Ltd,Suspended,R 
750750,QUINT-RE,QUINT DIGITAL MEDIA Ltd,Suspended,R 
750751,VISAGAR-RE,Visagar Financial Services Ltd,Suspended,R 
750752,RAJAPAL-RE,Rajapalayam Mills Ltd,Suspended,R 
750753,VEL-RE,Vaxfab Enterprises Ltd,Suspended,R 
750754,PACIFIC-RE,Pacific Industries ltd,Suspended,R 
750755,JETFRE-RE,Jet Freight Logistics Ltd,Suspended,R 
750756,FAMILY-RE,FAMILY CARE HOSPITALS Ltd,Suspended,R 
750757,AARTI-RE,Aarti Surfactants Ltd,Suspended,R 
750758,MARKO-RE,Markolines Pavement Technologies Ltd,Suspended,R 
750759,INDO-RE,Indowind Energy Ltd,Suspended,R 
750760,HERIT-RE,Heritage Foods Ltd,Suspended,R 
750761,HAZOOR-RE,Hazoor Multi Projects Ltd,Suspended,R 
750762,SGRL-RE,Shree Ganesh Remedies Ltd,Suspended,R 
750763,SPRAY-RE,Sprayking Agro Equipment Ltd,Suspended,R 
750764,PATEL-RE,Patel Engineering Ltd,Suspended,R 
750765,EDVEN-RE,Edvenswa Enterprises Ltd,Suspended,R 
750766,SHUKRA-RE,Shukra Pharmaceuticals Ltd,Suspended,R 
750767,ROML-RE,RAJ OIL MILLS Ltd,Suspended,R 
750768,PARVATI-RE,Parvati Sweetners and Power Ltd,Suspended,R 
750769,VEERGL-RE,Veer Global Infraconstruction Ltd,Suspended,R 
750770,CGCL-RE,Capri Global Capital Ltd,Suspended,R 
750771,AMAL-RE,Amal Ltd,Suspended,R 
750772,SHARE-RE,Share India Securities Ltd,Suspended,R 
750773,SPARC-RE,SPARC ELECTREX Ltd,Suspended,R 
750774,GOKUL-RE,Gokul Agro Resources Ltd,Suspended,R 
750775,AFEL-RE,AF Enterprises Ltd,Suspended,R 
750776,SEPC-RE,SEPC Ltd,Suspended,R 
750777,PNB-RE,PNB Housing Finance Ltd,Suspended,R 
750778,MKVEN-RE,MKVENTURES CAPITAL Ltd,Suspended,R 
750779,SDBL-RE1,Som Distilleries & Breweries Ltd,Suspended,R 
750780,TPHQ-RE,GI ENGINEERING SOLUTIONS Ltd,Suspended,R 
750781,PRERNA-RE,Prerna Infrabuild Ltd,Suspended,R 
750782,RUSHI-RE1,Rushil Decor Ltd,Suspended,R 
750783,MURAE -RE,Murae Organisor Ltd,Suspended,R 
750784,SAMOR-RE1,Samor Reality Ltd,Suspended,R 
750785,ENBEE-RE,Enbee Trade & Finance Ltd,Suspended,R 
750786,CLARA-RE,CLARA INDUSTRIES Ltd,Suspended,R 
750787,SIPTL-RE,SHARANAM INFRAPROJECT AND TRADING Ltd,Suspended,R 
750788,KCD-RE,KCD INDUSTRIES INDIA Ltd,Suspended,R 
750789,PRAXIS-RE1,Praxis Home Retail Ltd,Suspended,R 
750790,BGJL-RE,Bhakti Gems And Jewellery Ltd,Suspended,R 
750791,SHRERA-RE,Shree Rama Multi-tech Ltd,Suspended,R 
750792,NECLTD-RE,North Eastern Carrying Corporation Ltd,Suspended,R 
750793,UCWL-RE,Udaipur Cement Works Ltd,Suspended,R 
750794,CRSL-RE,Cressanda Solutions Ltd,Suspended,R 
750795,ALAN-RE,Alan Scott Industries Ltd,Suspended,R 
750796,VINCOFE -RE,VINTAGE COFFEE AND BEVERAGES Ltd,Suspended,R 
750797,SPPL-RE,SHRADDHA PRIME PROJECTS LTD,Suspended,R 
750798,BPPL-RE,BANDARAM PHARMA PACKTECH Ltd,Suspended,R 
750799,EIKO-RE,EIKO LIFESCIENCES Ltd,Suspended,R 
750800,GGENGL-RE,G G Engineering Ltd,Suspended,R 
750801,SEACO-RE,SEACOAST SHIPPING SERVICES Ltd,Suspended,R 
750802,CGFL-RE,CREDENT GLOBAL FINANCE Ltd,Suspended,R 
750803,BROOKS-RE,BROOKS LABORATORIES Ltd,Suspended,R 
750804,PLPHAR-RE,PIRAMAL PHARMA Ltd,Suspended,R 
750805,GREEN-RE,Orient Green Power Company Ltd,Suspended,R 
750806,GRETEX-RE,Gretex Corporate Services Ltd,Suspended,R 
750807,ADVIK-RE,Advik Capital Ltd,Suspended,R 
750808,NGIL-RE1,NAKODA GROUP OF INDUSTRIES Ltd,Suspended,R 
750809,BHANDA-RE,Bhandari Hosiery Exports Ltd,Suspended,R 
750810,SYSCHEM-RE,Syschem (India) Ltd,Suspended,R 
750811,GSTL-RE,GlobalSpace Technologies Ltd,Suspended,R 
750812,AERPACE-RE,Aerpace Industries Ltd,Suspended,R 
750813,SEPC-RE1,SEPC Ltd,Suspended,R 
750814,ASITC-RE,Asit C Mehta Financial Services Ltd,Suspended,R 
750815,LLOYDS-RE,LLOYDS ENGINEERING WORKS Ltd,Suspended,R 
750816,LATIM-RE,La Tim Metal & Industries Ltd,Suspended,R 
750817,INDREN-RE,IND Renewable Energy Ltd,Suspended,R 
750818,GRASIM-RE,Grasim Industries Ltd,Suspended,R 
750819,GENPHAR-RE,GENPHARMASEC Ltd,Suspended,R 
750820,SIPTL-RE1,SHARANAM INFRAPROJECT AND TRADING Ltd,Suspended,R 
750821,SAPPL-RE,Shree Ajit Pulp And Paper Ltd,Suspended,R 
750822,SKIPPER-RE,Skipper Ltd,Suspended,R 
750823,AMPVOLTSRE,Ampvolts Ltd,Suspended,R 
750824,YARNSYN-RE,Yarn Syndicate Ltd,Suspended,R 
750825,INDINFO-RE,Indian Infotech And Software Ltd,Suspended,R 
750826,ADRO-RE,Adroit Infotech Ltd,Suspended,R 
750827,SCL-RE,Sammaan Capital Ltd,Suspended,R 
750828,MAGNUM-RE,MAGNUM VENTURES Ltd,Suspended,R 
750829,MANGIND-RE,Mangalam Industrial Finance Ltd,Suspended,R 
750830,NAGREE-RE,Nagreeka Exports Ltd,Suspended,R 
750831,AFFORD-RE,Affordable Robotic & Automation Ltd,Suspended,R 
750832,DPL-RE,DIPNA PHARMACHEM Ltd,Suspended,R 
750833,MITSU-RE,Mitsu Chem Plast Ltd,Suspended,R 
750834,SGLRES-RE1,Scanpoint Geomatics Ltd,Suspended,R 
750835,SOUTH-RE,South Indian Bank Ltd,Suspended,R 
750836,MERCTRD-RE,Mercury Trade Links Ltd,Suspended,R 
750837,VALENC-RE,Valencia Nutrition Ltd,Suspended,R 
750838,ABVL-RE,Arunjyoti Bio Ventures Ltd,Suspended,R 
750839,HCC-RE,Hindustan Construction Co Ltd,Suspended,R 
750840,TIERRA-RE,Tierra Agrotech Ltd,Suspended,R 
750841,SAWACA-RE,Sawaca Business Machines Ltd,Suspended,R 
750842,BALKRI-RE,Balkrishna Paper Mills Ltd,Suspended,R 
750843,MISHTAN-RE,Mishtann Foods Ltd,Suspended,R 
750844,SPECFD-RE,Spectrum Foods Ltd,Suspended,R 
750845,JYOTI-RE,Jyoti Structures Ltd,Suspended,R 
750846,MARKOB-RE,MARKOBENZ VENTURES Ltd,Suspended,R 
750847,SHIVA-RE,Shiva Cement Ltd,Suspended,R 
750848,ATRADE-RE,AA Plus Tradelink Ltd,Suspended,R 
750849,IYKOT-RE,Iykot Hitech Toolroom Ltd,Suspended,R 
750850,SAKUMA-RE,Sakuma Exports Ltd,Suspended,R 
750851,TIL-RE,TIL Ltd,Suspended,R 
750852,SGLRES-RE2,Scanpoint Geomatics Ltd,Suspended,R 
750853,IIFL-RE,IIFL FINANCE Ltd,Suspended,R 
750854,VMS-RE,VMS INDUSTRIES Ltd,Suspended,R 
750855,SAVFI-RE,Savani Financials Ltd,Suspended,R 
750856,SOBME-RE,Sobhagya Merchantile Ltd,Suspended,R 
750857,YUG-RE,Yug Decor Ltd,Suspended,R 
750858,ASHNOOR-RE,Ashnoor Textiles Mills Ltd,Suspended,R 
750859,AGOL-RE,Ashapuri Gold Ornament Ltd,Suspended,R 
750860,BILLWIN-RE,Billwin Industries Ltd,Suspended,R 
750861,BANASF-RE1,Banas Finance Ltd,Suspended,R 
750862,KHOOBSU-RE,Khoobsurat Ltd,Suspended,R 
750863,FRANKIN-RE,Franklin Industries Ltd,Suspended,R 
750864,IFL-RE,IFL ENTERPRISES Ltd,Suspended,R 
750865,VIJIFI-RE,VIJI FINANCE Ltd,Suspended,R 
750866,SOLARA-RE,SOLARA ACTIVE PHARMA SCIENCES Ltd,Suspended,R 
750867,KEEPLN-RE,DSJ KEEP LEARNING Ltd,Suspended,R 
750868,VSFPROJ-RE,VSF Projects Ltd,Suspended,R 
750869,ESSEN-RE2,Integra Essentia Ltd,Suspended,R 
750870,NGIL-RE2,NAKODA GROUP OF INDUSTRIES Ltd,Suspended,R 
750871,GUJTLRM-RE,Gujarat Toolroom Ltd,Suspended,R 
750872,SPRIGHT-RE,SPRIGHT AGRO Ltd,Suspended,R 
750873,SOBHA-RE,Sobha Ltd,Suspended,R 
750874,SRESTHA-RE,Srestha Finvest Ltd,Suspended,R 
750875,SEPC-RE2,SEPC Ltd,Suspended,R 
750876,BHANDA-RE1,Bhandari Hosiery Exports Ltd,Suspended,R 
750877,INVENT-RE,INVENTURE GROWTH & SECURITIES Ltd,Suspended,R 
750878,SURJIND-RE,Suraj Industries Ltd,Suspended,R 
750879,LESHIND-RE,Lesha Industries Ltd,Suspended,R 
750880,SHINDL-RE,Sharat Industries Ltd,Suspended,R 
750881,INDO-RE1,Indowind Energy Ltd,Suspended,R 
750882,GATECH-RE,GACM Technologies Ltd,Suspended,R 
750883,GACMDVR-RE,GACM Technologies Ltd,Suspended,R 
750884,SHRIND-RE,SHRYDUS INDUSTRIES Ltd,Suspended,R 
750885,TATACON-RE,TATA CONSUMER PRODUCTS Ltd,Suspended,R 
750886,DHANSAF-RE,Luharuka Media & Infra Ltd,Suspended,R 
750887,VISVEN-RE,VISHVPRABHA VENTURES Ltd,Suspended,R 
750888,SWISSM-RE1,SWISS MILITARY CONSUMER GOODS Ltd,Suspended,R 
750889,AFEL-RE1,AF Enterprises Ltd,Suspended,R 
750890,JAYKAY-RE,Jaykay Enterprises Ltd,Suspended,R 
750891,GREEN-RE1,Orient Green Power Company Ltd,Suspended,R 
750892,VINNY-RE,VINNY OVERSEAS Ltd,Suspended,R 
750893,ATAL-RE,Atal Realtech Ltd,Suspended,R 
750894,DHATRA-RE,DHYAANI TRADEVENTTURES Ltd,Suspended,R 
750895,MODERN-RE,MODERN ENGINEERING AND PROJECTS Ltd,Suspended,R 
750896,AKSH-RE,Akshar Spintex Ltd,Suspended,R 
750897,SRUST-RE,SRU Steels Ltd,Suspended,R 
750898,VARDM-RE,Vardhman Polytex Ltd,Suspended,R 
750899,DUCON-RE,Ducon Infratechnologies Ltd,Suspended,R 
750900,EMELE-RE,Emerald Leisures Ltd,Suspended,R 
750901,PATINT-RE2,Patel Integrated Logistics Ltd,Suspended,R 
750902,ORIENT-RE,Oriental Trimex Ltd,Suspended,R 
750903,GANECO-RE,GANESHA ECOVERSE Ltd,Suspended,R 
750904,SADHNAN-RE,Sadhana Nitrochem Ltd,Suspended,R 
750905,SGIL-RE,Synergy Green Industries Ltd,Suspended,R 
750906,ADVCAP-RE,Advik Capital Ltd,Suspended,R 
750907,RAPINV-RE,Rapid Investments Ltd,Suspended,R 
750908,NARMA-RE,Narmada Agrobase Ltd,Suspended,R 
750909,TILAK-RE1,Tilak Ventures Ltd,Suspended,R 
750910,PURFIN-RE,Purple Finance Ltd,Suspended,R 
750911,GEOJIT-RE,Geojit Financial Services Ltd,Suspended,R 
750912,ARCFIN-RE,ARC Finance Ltd,Suspended,R 
750913,KRETTO-RE,KRETTO SYSCON Ltd,Suspended,R 
750914,EDVEN-RE1,Edvenswa Enterprises Ltd,Suspended,R 
750915,BELLA-RE,Bella Casa Fashion & Retail Ltd,Suspended,R 
750916,THINK-RE,THINKINK PICTUREZ Ltd,Suspended,R 
750917,IGCIND-RE,IGC Industries Ltd,Suspended,R 
750918,MERTRA-RE,Mercury Trade Links Ltd,Suspended,R 
750919,PMCFIN-RE,PMC Fincorp Ltd,Suspended,R 
750920,HINDWAR-RE,Hindware Home Innovation Ltd,Suspended,R 
750921,SHADEC-RE,SHANGAR DECOR Ltd,Suspended,R 
750922,DILIND-RE,Diligent Industries Ltd,Suspended,R 
750923,ASIANP-RE,Asian Petroproducts & Exports Ltd,Suspended,R 
750924,DMR-RE,DMR Hydroengineering & Infrastructures Ltd,Suspended,R 
750925,PRADH-RE,PRADHIN Ltd,Suspended,R 
750926,NHCFO-RE,NHC FOODS Ltd,Suspended,R 
750927,SGLRES- RE3,Scanpoint Geomatics Ltd,Suspended,R 
750928,UPL-RE,UPL Ltd,Suspended,R 
750929,ENBEE-RE1,Enbee Trade & Finance Ltd,Suspended,R 
750930,MOONGI-RE,Moongipa Capital Finance Ltd,Suspended,R 
750931,GNRL-RE,Gujarat Natural Resources Ltd,Suspended,R 
750932,VHLTD-RE,Viceroy Hotels Ltd,Suspended,R 
750933,JONJUA-RE,Jonjua Overseas Ltd,Suspended,R 
750934,KNIT-RE,LWS Knitwear Ltd,Suspended,R 
750935,VISTA-RE,Vistar Amar Ltd,Suspended,R 
750936,ACES-RE,Ace Software Exports ltd,Suspended,R 
750937,QUASAR-RE,Quasar India Ltd,Suspended,R 
750938,AVON-RE,Avonmore Capital & Management Services Ltd,Suspended,R 
750939,AASTA-RE,Aastamangalam Finance Ltd,Suspended,R 
750940,MURAE-RE1,Murae Organisor Ltd,Suspended,R 
750941,MEGACO-RE,Mega Corporation Ltd,Suspended,R 
750942,DHAN-RE,Dhanlaxmi Bank Ltd,Active,R 
750943,PROFIN-RE,Pro Fin Capital Services Ltd,Suspended,R 
750944,ANUFIN-RE,ANUPAM FINSERV Ltd,Suspended,R 
750945,SIPTL-RE2,SHARANAM INFRAPROJECT AND TRADING Ltd,Suspended,R 
750946,NIBOR-RE,Nibe Ordnance and Maritime Ltd,Suspended,R 
750947,CAMLIN-RE,Camlin Fine Sciences Ltd,Suspended,R 
750948,CALSOFT-RE,California Software Co Ltd,Suspended,R 
750949,GTTDA-RE,GTT DATA SOLUTIONS Ltd,Suspended,R 
750950,INTFIN-RE,INTERACTIVE FINANCIAL SERVICES Ltd,Suspended,R 
750951,ULTACA-RE,Ultracab (India) Ltd,Suspended,R 
750952,INDXTR-RE,IEL Ltd,Suspended,R 
750953,GANHOLD-RE,Ganesh Holding Ltd,Suspended,R 
750954,JYOTI-RE1,Jyoti Structures Ltd,Suspended,R 
750955,HARSHIL-RE,HARSHIL AGROTECH Ltd,Suspended,R 
750956,VOLKAI-RE,Kairosoft AI Solutions Ltd,Suspended,R 
750957,LADDU-RE,ETT Ltd,Suspended,R 
750958,THANG-RE,Thangamayil Jewellery Ltd,Suspended,R 
750959,FYNX-RE,Rajath Finance Ltd,Suspended,R 
750960,SHRINI-RE,Shri Niwas Leasing and Finance Ltd,Suspended,R 
750961,WELSPL-RE,WELSPUN SPECIALTY SOLUTIONS Ltd,Suspended,R 
750962,KARNAWAT RE,Bisil Plast Ltd,Suspended,R 
750963,VIPUL-RE,Vipul Organics Ltd,Suspended,R 
750964,ABIN-RE1,A B INFRABUILD Ltd,Suspended,R 
750965,EUREKA-RE,Eureka Industries Ltd,Suspended,R 
750966,SONALI-RE,Sonalis Consumer Products Ltd,Suspended,R 
750967,FUSI-RE,FUSION FINANCE Ltd,Suspended,R 
750968,BTML-RE1,BODHI TREE MULTIMEDIA Ltd,Suspended,R 
750969,META-RE,Bio Green Papers Ltd,Suspended,R 
750970,ANVRDH-RE,ANNVRRIDHHI VENTURES Ltd,Delisted,R 
750971,TIRUPATIRE,Tirupati Tyres Ltd,Suspended,R 
750972,GARMNT-RE,GARMENT MANTRA LIFESTYLE Ltd,Suspended,R 
750973,OIVL-RE,ONESOURCE INDUSTRIES AND VENTURES Ltd,Suspended,R 
750974,SUPHA-RE,REMEDIUM LIFECARE Ltd,Suspended,R 
750975,GATECH-RE1,GACM Technologies Ltd,Suspended,R 
750976,GATDVR-RE,GACM Technologies Ltd,Suspended,R 
750977,MAXIND-RE,Max India Ltd,Suspended,R 
750978,BASML-RE1,Bannari Amman Spinning Mills Ltd,Suspended,R 
750979,GROWIN-RE,GROWINGTON VENTURES INDIA Ltd,Suspended,R 
750980,ALAN-RE1,Alan Scott Industries Ltd,Suspended,R 
750981,LLOYDS-RE1,LLOYDS ENGINEERING WORKS Ltd,Suspended,R 
750982,AVANTEL-RE,Avantel Ltd,Suspended,R 
750983,M&MFIN-RE1,Mahindra & Mahindra Financial Services Ltd,Suspended,R 
750984,BLUEGOD-RE,Indra Industries Ltd,Suspended,R 
750985,TIHIL-RE,TRANS INDIA HOUSE IMPEX Ltd,Suspended,R 
750986,YAMNIN-RE,Yamini Investments Company Ltd,Suspended,R 
750987,SATTVA-RE,SATTVA SUKUN LIFECARE Ltd,Suspended,R 
750988,ZODJRD-RE,Zodiac-JRD-MKJ Ltd,Suspended,R 
750989,PURFIN-RE1,Purple Finance Ltd,Suspended,R 
750990,MAHLIFE-RE,Mahindra Lifespace Developers Ltd,Suspended,R 
750991,APLAB-RE1,Aplab Ltd,Suspended,R 
750992,HFIL-RE,HIMALAYA FOOD INTERNATIONAL Ltd,Suspended,R 
750993,UNISON-RE,Unison Metals Ltd,Suspended,R 
750994,SEPC-RE3,SEPC Ltd,Suspended,R 
